# Real gene-to-phenotype (HPO term) annotations, restricted to genes curated in
# knowledge/real/gene_disease.tsv.
#
# Source: HPO gene-to-phenotype annotations (genes_to_phenotype.txt), downloaded
#   from https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/genes_to_phenotype.txt
# Version: 2026-06-23 (HPO's own release date, read from phenotype.hpoa's '#version:' line)
# Licence: CC BY 4.0 (Human Phenotype Ontology Consortium). The HPO content and its logical relationships may not be altered; cite the HPO project.
# Retrieved: 2026-08-28
# Generator: tools/build_knowledge/build.py (uv run python -m tools.build_knowledge.build)
#
# Restriction and size: the full source file has 332599 rows across many more genes than are curated anywhere in this pipeline. Restricted here to the 3994 gene symbols in knowledge/real/gene_disease.tsv: 3634 of them have HPO annotations (275046 matching source rows, collapsed to 221789 unique (gene, HPO term) pairs below). 360 genes from gene_disease.tsv have ZERO rows here -- this may be a real absence of curated phenotype annotation, or gene-symbol drift between sources; this generator does not attempt to tell the two apart. Unmatched sample: ABCC4, ACADL, ACOX2, ACTL6A, ADAMTS9, AGPAT3, AGTR2, ALG10, ANKZF1, AQP1, ARF3, ARHGAP35, ARHGEF28, ARHGEF6, ARL14EP, ARPP21, ATE1, ATG12, ATP13A3, AVPR1A, ... (340 more).
#
# One row per (gene_symbol, hpo_id): the source has one row per (gene, HPO term, DISEASE), since the same phenotype can be annotated via several diseases with different evidence. Collapsed here by preferring a row that carries real frequency data over one recorded as '-', tie-broken deterministically on disease_id -- never averaged or otherwise invented.
#
# TWO QUALIFIERS, TWO COLUMNS (ADR 0021). This table previously wrote HPO's frequency vocabulary into a column named association_strength, which src/mva/phenotype/hpo.py validates as curated clinical validity; the file was unloadable as a result. Frequency and validity are different scientific claims and now have separate columns:
#
# hpo_frequency is HPO's OWN phenotype-FREQUENCY vocabulary (how often the phenotype occurs among cases of the linked disease), carried through VERBATIM. Real HPO frequency terms (quoted from hp.obo):
#   HP:0040280 Obligate       "Always present, i.e. in 100% of the cases."
#   HP:0040281 Very frequent  "Present in 80% to 99% of the cases."
#   HP:0040282 Frequent       "Present in 30% to 79% of the cases."
#   HP:0040283 Occasional     "Present in 5% to 29% of the cases."
#   HP:0040284 Very rare      "Present in 1% to 4% of the cases."
# A row may instead carry a raw fraction ('n/m' cases) or a percentage recorded directly in the source. An EMPTY cell means the source recorded '-' (frequency not stated) -- unmeasured, not "never occurs" (GP-14). HP:0040285 (Excluded, 0% -- i.e. NOT part of the disease) is a NEGATED annotation, not an association: such rows are dropped here rather than rendered with an empty frequency, which would be indistinguishable from 'not stated'. 0 source rows were dropped for this reason (HPO's own genes_to_phenotype.txt build already excludes negated annotations, so this count is expected to be 0 -- it is measured, not assumed).
#
# association_strength is curated gene-disease CLINICAL VALIDITY -- how confident an expert panel is that variation in this gene causes disease at all -- and does NOT come from HPO, which records no such judgement. It is the STRONGEST classification found for the gene across knowledge/real/gene_disease.tsv's two sources (ClinGen Gene-Disease Validity and EBI Gene2Phenotype/DDG2P), carried in those sources' own vocabulary, case-folded so ClinGen's 'Definitive' and DDG2P's 'definitive' are one token: definitive, strong, moderate, limited, disputed, refuted, no known disease relationship (strongest first). This mirrors how knowledge/disease/mva_panel.tsv sources its evidence_tier column.
# association_strength_source names WHICH panel supplied that classification. It is a separate column from `source` (always HPO) on purpose: the gene->term annotation and the validity call come from different bodies, and one provenance field covering both would attribute an expert-panel judgement to HPO (GP-31).
# GRANULARITY, STATED: ClinGen and DDG2P curate the (gene, DISEASE) pair; this column reduces to the GENE. A gene curated definitive for one disease and limited for another reads 'definitive' on every row, including the phenotypes annotated via the weaker disease. Joining each HPO annotation to the curation for its own disease was measured and reaches only 75379 of 275046 candidate source rows (27%): HPO annotates against OMIM and ORPHA, ClinGen against MONDO, and no crosswalk between them exists in the downloaded resources. See ADR 0021.
# An EMPTY association_strength means NO curation source classifies the gene -- absent, never a default (GP-14). 0 of 221789 rows (0 genes) are in that state in this build: (none).
#
# src/mva/phenotype/hpo.py reads this file directly: STRENGTH_WEIGHTS carries the vocabulary above, parse_hpo_frequency carries hpo_frequency, and an absent strength is weighted at the explicitly named UNCURATED_ASSOCIATION_WEIGHT rather than at 0.0 (which erases a real annotation) or 1.0 (which invents curation).
gene_symbol	hpo_id	label	association_strength	association_strength_source	hpo_frequency	source	version
GLS	HP:0001036	Parakeratosis	definitive	ClinGen	1/1	HPO	2026-06-23
GLS	HP:0001250	Seizure	definitive	ClinGen	4/4	HPO	2026-06-23
GLS	HP:0001252	Hypotonia	definitive	ClinGen	3/3	HPO	2026-06-23
GLS	HP:0001263	Global developmental delay	definitive	ClinGen	1/1	HPO	2026-06-23
GLS	HP:0001272	Cerebellar atrophy	definitive	ClinGen	1/3	HPO	2026-06-23
GLS	HP:0001482	Subcutaneous nodule	definitive	ClinGen	1/1	HPO	2026-06-23
GLS	HP:0002073	Progressive cerebellar ataxia	definitive	ClinGen	3/3	HPO	2026-06-23
GLS	HP:0002093	Respiratory insufficiency	definitive	ClinGen	4/4	HPO	2026-06-23
GLS	HP:0002171	Gliosis	definitive	ClinGen	1/3	HPO	2026-06-23
GLS	HP:0002188	Delayed CNS myelination	definitive	ClinGen	1/1	HPO	2026-06-23
GLS	HP:0002194	Delayed gross motor development	definitive	ClinGen	3/3	HPO	2026-06-23
GLS	HP:0002373	Febrile seizure (within the age range of 3 months to 6 years)	definitive	ClinGen	1/3	HPO	2026-06-23
GLS	HP:0002751	Kyphoscoliosis	definitive	ClinGen	1/1	HPO	2026-06-23
GLS	HP:0002878	Respiratory failure	definitive	ClinGen	3/4	HPO	2026-06-23
GLS	HP:0003217	Hyperglutaminemia	definitive	ClinGen	3/3	HPO	2026-06-23
GLS	HP:0003577	Congenital onset	definitive	ClinGen	4/4	HPO	2026-06-23
GLS	HP:0003593	Infantile onset	definitive	ClinGen	1/1	HPO	2026-06-23
GLS	HP:0005484	Secondary microcephaly	definitive	ClinGen	1/1	HPO	2026-06-23
GLS	HP:0007305	CNS demyelination	definitive	ClinGen	1/3	HPO	2026-06-23
GLS	HP:0008936	Axial hypotonia	definitive	ClinGen	1/1	HPO	2026-06-23
GLS	HP:0009879	Simplified gyral pattern	definitive	ClinGen	2/3	HPO	2026-06-23
GLS	HP:0010851	EEG with burst suppression	definitive	ClinGen	3/3	HPO	2026-06-23
GLS	HP:0011463	Childhood onset	definitive	ClinGen	3/3	HPO	2026-06-23
GLS	HP:0012196	Cheyne-Stokes respiration	definitive	ClinGen	1/4	HPO	2026-06-23
GLS	HP:0100716	Self-injurious behavior	definitive	ClinGen	1/1	HPO	2026-06-23
GLS	HP:0200134	Epileptic encephalopathy	definitive	ClinGen	4/4	HPO	2026-06-23
GLT8D1	HP:0000217	Xerostomia	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0000708	Atypical behavior	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0000712	Emotional lability	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0000716	Depression	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0000739	Anxiety	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0001257	Spasticity	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0001260	Dysarthria	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0001308	Tongue fasciculations	limited	ClinGen	HP:0040283	HPO	2026-06-23
GLT8D1	HP:0001347	Hyperreflexia	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0001618	Dysphonia	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0001824	Weight loss	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0002015	Dysphagia	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0002094	Dyspnea	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0002145	Frontotemporal dementia	limited	ClinGen	HP:0040283	HPO	2026-06-23
GLT8D1	HP:0002180	Neurodegeneration	limited	ClinGen	HP:0040281	HPO	2026-06-23
GLT8D1	HP:0002307	Drooling	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0002313	Spastic paraparesis	limited	ClinGen	HP:0040283	HPO	2026-06-23
GLT8D1	HP:0002360	Sleep disturbance	limited	ClinGen	HP:0040283	HPO	2026-06-23
GLT8D1	HP:0002380	Fasciculations	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0002463	Language impairment	limited	ClinGen	HP:0040283	HPO	2026-06-23
GLT8D1	HP:0002878	Respiratory failure	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0003202	Skeletal muscle atrophy	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0003324	Generalized muscle weakness	limited	ClinGen	HP:0040281	HPO	2026-06-23
GLT8D1	HP:0003376	Steppage gait	limited	ClinGen	HP:0040283	HPO	2026-06-23
GLT8D1	HP:0003394	Muscle spasm	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0003470	Paralysis	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0003484	Upper limb muscle weakness	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0003487	Babinski sign	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0003693	Distal amyotrophy	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0004326	Cachexia	limited	ClinGen	HP:0040283	HPO	2026-06-23
GLT8D1	HP:0007340	Lower limb muscle weakness	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0007354	Amyotrophic lateral sclerosis	limited	ClinGen	HP:0040280	HPO	2026-06-23
GLT8D1	HP:0007373	Motor neuron atrophy	limited	ClinGen	HP:0040281	HPO	2026-06-23
GLT8D1	HP:0008955	Progressive distal muscular atrophy	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0009027	Foot dorsiflexor weakness	limited	ClinGen	HP:0040283	HPO	2026-06-23
GLT8D1	HP:0012378	Fatigue	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0012473	Tongue atrophy	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0012531	Pain	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0012764	Orthopnea	limited	ClinGen	HP:0040283	HPO	2026-06-23
GLT8D1	HP:0025425	Laryngospasm	limited	ClinGen	HP:0040284	HPO	2026-06-23
GLT8D1	HP:0030192	Fatigable weakness of bulbar muscles	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0030195	Fatigable weakness of swallowing muscles	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0030196	Fatigable weakness of respiratory muscles	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0030878	Abnormality on pulmonary function testing	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0031993	Hoffmann sign	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLT8D1	HP:0033683	Jaw hyperreflexia	limited	ClinGen	HP:0040283	HPO	2026-06-23
GLT8D1	HP:0100543	Cognitive impairment	limited	ClinGen	HP:0040282	HPO	2026-06-23
GLUD1	HP:0000006	Autosomal dominant inheritance	definitive	ClinGen		HPO	2026-06-23
GLUD1	HP:0000825	Hyperinsulinemic hypoglycemia	definitive	ClinGen	5/5	HPO	2026-06-23
GLUD1	HP:0001249	Intellectual disability	definitive	ClinGen		HPO	2026-06-23
GLUD1	HP:0001263	Global developmental delay	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GLUD1	HP:0001325	Hypoglycemic coma	definitive	ClinGen		HPO	2026-06-23
GLUD1	HP:0001328	Specific learning disability	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GLUD1	HP:0001508	Failure to thrive	definitive	ClinGen	4/5	HPO	2026-06-23
GLUD1	HP:0002121	Generalized non-motor (absence) seizure	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GLUD1	HP:0002173	Hypoglycemic seizures	definitive	ClinGen		HPO	2026-06-23
GLUD1	HP:0002197	Generalized-onset seizure	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GLUD1	HP:0002342	Moderate intellectual disability	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GLUD1	HP:0003593	Infantile onset	definitive	ClinGen	3/5	HPO	2026-06-23
GLUD1	HP:0003623	Neonatal onset	definitive	ClinGen	2/5	HPO	2026-06-23
GLUD1	HP:0006476	Abnormality of the pancreatic islet cells	definitive	ClinGen	0/5	HPO	2026-06-23
GLUD1	HP:0007018	Attention deficit hyperactivity disorder	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GLUD1	HP:0008162	Asymptomatic hyperammonemia	definitive	ClinGen	5/5	HPO	2026-06-23
GLUD1	HP:0008283	Fasting hyperinsulinemia	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GLUD1	HP:0011198	EEG with generalized epileptiform discharges	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GLUD1	HP:0012051	Reactive hypoglycemia	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GLUD1	HP:0012402	Increased urine alpha-ketoglutarate concentration	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GLUL	HP:0000006	Autosomal dominant inheritance	definitive	DDG2P		HPO	2026-06-23
GLUL	HP:0000007	Autosomal recessive inheritance	definitive	DDG2P		HPO	2026-06-23
GLUL	HP:0000233	Thin vermilion border	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0000369	Low-set ears	definitive	DDG2P	2/2	HPO	2026-06-23
GLUL	HP:0000431	Wide nasal bridge	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0000463	Anteverted nares	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0001250	Seizure	definitive	DDG2P	3/3	HPO	2026-06-23
GLUL	HP:0001252	Hypotonia	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0001290	Generalized hypotonia	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0001298	Encephalopathy	definitive	DDG2P		HPO	2026-06-23
GLUL	HP:0001371	Flexion contracture	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0001662	Bradycardia	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0001987	Hyperammonemia	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0002069	Bilateral tonic-clonic seizure	definitive	DDG2P	6/8	HPO	2026-06-23
GLUL	HP:0002079	Hypoplasia of the corpus callosum	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0002104	Apnea	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0002121	Generalized non-motor (absence) seizure	definitive	DDG2P	1/9	HPO	2026-06-23
GLUL	HP:0002197	Generalized-onset seizure	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0002205	Recurrent respiratory infections	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0002266	Focal clonic seizure	definitive	DDG2P	2/9	HPO	2026-06-23
GLUL	HP:0002395	Lower limb hyperreflexia	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0002416	Subependymal cysts	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0002643	Neonatal respiratory distress	definitive	DDG2P	2/2	HPO	2026-06-23
GLUL	HP:0002983	Micromelia	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0003196	Short nose	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0003429	CNS hypomyelination	definitive	DDG2P	7/7	HPO	2026-06-23
GLUL	HP:0003593	Infantile onset	definitive	DDG2P	7/8	HPO	2026-06-23
GLUL	HP:0003811	Neonatal death	definitive	DDG2P	2/2	HPO	2026-06-23
GLUL	HP:0005280	Depressed nasal bridge	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0006956	Lateral ventricle dilatation	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0007359	Focal-onset seizure	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0010783	Erythema	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0011166	Focal myoclonic seizure	definitive	DDG2P	1/9	HPO	2026-06-23
GLUL	HP:0011170	Generalized myoclonic-atonic seizure	definitive	DDG2P	1/9	HPO	2026-06-23
GLUL	HP:0011344	Severe global developmental delay	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0011463	Childhood onset	definitive	DDG2P	1/8	HPO	2026-06-23
GLUL	HP:0012385	Camptodactyly	definitive	DDG2P	1/2	HPO	2026-06-23
GLUL	HP:0012444	Brain atrophy	definitive	DDG2P	1/1	HPO	2026-06-23
GLUL	HP:0012469	Infantile spasms	definitive	DDG2P	1/9	HPO	2026-06-23
GLUL	HP:0012520	Dilation of Virchow-Robin spaces	definitive	DDG2P	5/7	HPO	2026-06-23
GLUL	HP:0012736	Profound global developmental delay	definitive	DDG2P	9/9	HPO	2026-06-23
GLUL	HP:0030674	Antenatal onset	definitive	DDG2P		HPO	2026-06-23
GLUL	HP:0032792	Tonic seizure	definitive	DDG2P	2/9	HPO	2026-06-23
GLUL	HP:0032794	Myoclonic seizure	definitive	DDG2P	2/2	HPO	2026-06-23
GLUL	HP:0033725	Thin corpus callosum	definitive	DDG2P	5/7	HPO	2026-06-23
GLUL	HP:0200134	Epileptic encephalopathy	definitive	DDG2P	8/8	HPO	2026-06-23
GLUL	HP:0500147	Hypoglutaminemia	definitive	DDG2P	2/2	HPO	2026-06-23
GLUL	HP:0500198	Decreased CSF glutamine concentration	definitive	DDG2P	3/3	HPO	2026-06-23
GLYCTK	HP:0000007	Autosomal recessive inheritance	moderate	ClinGen		HPO	2026-06-23
GLYCTK	HP:0000054	Micropenis	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0000252	Microcephaly	moderate	ClinGen	2/4	HPO	2026-06-23
GLYCTK	HP:0000253	Progressive microcephaly	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0000365	Hearing impairment	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0000407	Sensorineural hearing impairment	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0000490	Deeply set eye	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0000609	Optic nerve hypoplasia	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0000729	Autistic behavior	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0000750	Delayed speech and language development	moderate	ClinGen	HP:0040282	HPO	2026-06-23
GLYCTK	HP:0000954	Single transverse palmar crease	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0001249	Intellectual disability	moderate	ClinGen	HP:0040282	HPO	2026-06-23
GLYCTK	HP:0001250	Seizure	moderate	ClinGen	1/1	HPO	2026-06-23
GLYCTK	HP:0001252	Hypotonia	moderate	ClinGen	3/3	HPO	2026-06-23
GLYCTK	HP:0001257	Spasticity	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0001263	Global developmental delay	moderate	ClinGen	4/4	HPO	2026-06-23
GLYCTK	HP:0001298	Encephalopathy	moderate	ClinGen	11/11	HPO	2026-06-23
GLYCTK	HP:0001319	Neonatal hypotonia	moderate	ClinGen		HPO	2026-06-23
GLYCTK	HP:0001336	Myoclonus	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0001347	Hyperreflexia	moderate	ClinGen		HPO	2026-06-23
GLYCTK	HP:0001348	Brisk reflexes	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0001508	Failure to thrive	moderate	ClinGen	3/3	HPO	2026-06-23
GLYCTK	HP:0001510	Growth delay	moderate	ClinGen	11/11	HPO	2026-06-23
GLYCTK	HP:0001643	Patent ductus arteriosus	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0001662	Bradycardia	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0001942	Metabolic acidosis	moderate	ClinGen	HP:0040281	HPO	2026-06-23
GLYCTK	HP:0001943	Hypoglycemia	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0002020	Gastroesophageal reflux	moderate	ClinGen	2/3	HPO	2026-06-23
GLYCTK	HP:0002069	Bilateral tonic-clonic seizure	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0002072	Chorea	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0002079	Hypoplasia of the corpus callosum	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0002120	Cerebral cortical atrophy	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0002133	Status epilepticus	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0002154	Hyperglycinemia	moderate	ClinGen	HP:0040282	HPO	2026-06-23
GLYCTK	HP:0002179	Opisthotonus	moderate	ClinGen	1/1	HPO	2026-06-23
GLYCTK	HP:0002188	Delayed CNS myelination	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0002266	Focal clonic seizure	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0002448	Progressive encephalopathy	moderate	ClinGen	HP:0040281	HPO	2026-06-23
GLYCTK	HP:0002510	Spastic tetraplegia	moderate	ClinGen	1/1	HPO	2026-06-23
GLYCTK	HP:0002521	Hypsarrhythmia	moderate	ClinGen		HPO	2026-06-23
GLYCTK	HP:0002643	Neonatal respiratory distress	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0003108	Hyperglycinuria	moderate	ClinGen	HP:0040282	HPO	2026-06-23
GLYCTK	HP:0003355	Aminoaciduria	moderate	ClinGen		HPO	2026-06-23
GLYCTK	HP:0003593	Infantile onset	moderate	ClinGen	1/1	HPO	2026-06-23
GLYCTK	HP:0003623	Neonatal onset	moderate	ClinGen	3/3	HPO	2026-06-23
GLYCTK	HP:0007185	Loss of consciousness	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0008288	Nonketotic hyperglycinemia	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0008936	Axial hypotonia	moderate	ClinGen	1/1	HPO	2026-06-23
GLYCTK	HP:0008947	Floppy infant	moderate	ClinGen	HP:0040282	HPO	2026-06-23
GLYCTK	HP:0011344	Severe global developmental delay	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0012379	Abnormal circulating enzyme concentration or activity	moderate	ClinGen	HP:0040281	HPO	2026-06-23
GLYCTK	HP:0012444	Brain atrophy	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0012736	Profound global developmental delay	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0030781	Increased circulating free fatty acid level	moderate	ClinGen	HP:0040282	HPO	2026-06-23
GLYCTK	HP:0034353	Appendicular spasticity	moderate	ClinGen	1/1	HPO	2026-06-23
GLYCTK	HP:0034706	Reduced hepatic D-glycerate kinase activity	moderate	ClinGen	1/1	HPO	2026-06-23
GLYCTK	HP:0100703	Tongue thrusting	moderate	ClinGen	1/3	HPO	2026-06-23
GLYCTK	HP:0100704	Cerebral visual impairment	moderate	ClinGen	HP:0040283	HPO	2026-06-23
GLYCTK	HP:0500230	Increased CSF glycine concentration	moderate	ClinGen	HP:0040282	HPO	2026-06-23
GLYCTK	HP:6000371	Elevated circulating D-glyceric acid concentration	moderate	ClinGen	1/1	HPO	2026-06-23
GLYCTK	HP:6000372	Elevated CSF D-glyceric acid concentration	moderate	ClinGen	1/1	HPO	2026-06-23
GM2A	HP:0000007	Autosomal recessive inheritance	definitive	ClinGen		HPO	2026-06-23
GM2A	HP:0000618	Blindness	definitive	ClinGen		HPO	2026-06-23
GM2A	HP:0000719	Inappropriate behavior	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GM2A	HP:0000726	Dementia	definitive	ClinGen		HPO	2026-06-23
GM2A	HP:0000739	Anxiety	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GM2A	HP:0000741	Apathy	definitive	ClinGen		HPO	2026-06-23
GM2A	HP:0001250	Seizure	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GM2A	HP:0001252	Hypotonia	definitive	ClinGen	1/1	HPO	2026-06-23
GM2A	HP:0001263	Global developmental delay	definitive	ClinGen	1/1	HPO	2026-06-23
GM2A	HP:0001276	Hypertonia	definitive	ClinGen		HPO	2026-06-23
GM2A	HP:0001285	Spastic tetraparesis	definitive	ClinGen		HPO	2026-06-23
GM2A	HP:0001290	Generalized hypotonia	definitive	ClinGen		HPO	2026-06-23
GM2A	HP:0001332	Dystonia	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0001347	Hyperreflexia	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0002059	Cerebral atrophy	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0002072	Chorea	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GM2A	HP:0002180	Neurodegeneration	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0002200	Pseudobulbar signs	definitive	ClinGen	HP:0040283	HPO	2026-06-23
GM2A	HP:0002267	Exaggerated startle response	definitive	ClinGen	1/1	HPO	2026-06-23
GM2A	HP:0002371	Loss of speech	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GM2A	HP:0002376	Developmental regression	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0002421	Poor head control	definitive	ClinGen		HPO	2026-06-23
GM2A	HP:0002476	Primitive reflex	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GM2A	HP:0002478	Progressive spastic quadriplegia	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0002835	Aspiration	definitive	ClinGen		HPO	2026-06-23
GM2A	HP:0003470	Paralysis	definitive	ClinGen		HPO	2026-06-23
GM2A	HP:0003495	GM2-ganglioside accumulation	definitive	ClinGen	1/1	HPO	2026-06-23
GM2A	HP:0003593	Infantile onset	definitive	ClinGen	1/1	HPO	2026-06-23
GM2A	HP:0004322	Short stature	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0007256	Abnormal pyramidal sign	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0008897	Postnatal growth retardation	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GM2A	HP:0008936	Axial hypotonia	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0010729	Cherry red spot of the macula	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GM2A	HP:0010780	Hyperacusis	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0012547	Abnormal involuntary eye movements	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GM2A	HP:0030081	Punctate periventricular T2 hyperintense foci	definitive	ClinGen	HP:0040283	HPO	2026-06-23
GM2A	HP:0030904	Glabellar reflex	definitive	ClinGen	HP:0040282	HPO	2026-06-23
GM2A	HP:0032794	Myoclonic seizure	definitive	ClinGen	1/1	HPO	2026-06-23
GM2A	HP:0100543	Cognitive impairment	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GM2A	HP:0100852	Abnormal fear-induced behavior	definitive	ClinGen	HP:0040281	HPO	2026-06-23
GMNN	HP:0000006	Autosomal dominant inheritance	strong	DDG2P		HPO	2026-06-23
GMNN	HP:0000028	Cryptorchidism	strong	DDG2P	HP:0040281	HPO	2026-06-23
